final_id,text,logprobs_forward,logprobs_backward,step
46,C(NC=O)(C1CCN(C(Nc2ccc(C3CCNC3)cc2)=O)CC1)C1CC=C(c2(C3CCCNC3)cccs2)(c2c[nH]c3ccccc32)CC1,-5.951171875,-4.8828125,20
46,C(NC=O)(C1CCNCC1)C1(c2cccs2)=CCCCC1,-6.44921875,-0.693359375,4
46,C(NC=O)(C1CCNCC1)C1=CCCCC1,-3.30078125,-0.693359375,3
46,C(NC=O)C1CCNCC1,-1.7724609375,-0.693359375,2
46,CNC=O,-1.953125,-0.693359375,1
47,c1c(C(NC=O)c2(N3CCNCC3)ccc3ccccc3c2)(N2(C3(C(NC=O)C4(C5CC5)CCNCC4)CCOCC3)CCNCC2)c[nH+]cc1,-16.7734375,-11.4169921875,16
47,c1c(C(NC=O)c2(N3CCNCC3)ccc3ccccc3c2)(N2(C3CC(C(NC=O)C4(C5CC5)CCNCC4)CCO3)CCNCC2)c[nH+]cc1,-3.109375,-2.302734375,17
47,c1c(C(NC=O)c2(N3CCNCC3)ccc3ccccc3c2)(N2(C3CC(C(NC=O)N4CCC(C5CC5)CC4)CCO3)CCNCC2)c[nH+]cc1,-5.26708984375,-7.185546875,20
47,c1c(C(NC=O)c2ccc3ccccc3c2)(N2(C3(C(NC=O)C4(C5CC5)CCNCC4)CCOCC3)CCNCC2)c[nH+]cc1,-13.33203125,-2.7734375,10
47,c1c(C(NC=O)c2ccc3ccccc3c2)(N2(C3(C(NC=O)C4CCNCC4)CCOCC3)CCNCC2)c[nH+]cc1,-2.66796875,-1.0986328125,8
47,c1c(C(NC=O)c2ccc3ccccc3c2)(N2(C3(CNC=O)CCOCC3)CCNCC2)c[nH+]cc1,-7.615234375,-2.197265625,7
47,c1c(C(NC=O)c2ccc3ccccc3c2)(N2(C3CCOCC3)CCNCC2)c[nH+]cc1,-2.60546875,-0.693359375,5
47,c1c(C(NC=O)c2ccc3ccccc3c2)(N2CCNCC2)c[nH+]cc1,-3.439453125,-0.693359375,4
47,c1c(C(NC=O)c2ccc3ccccc3c2)c[nH+]cc1,-6.85546875,-0.693359375,3
47,c1c(C(NCc2(N3CCNCC3)ccc3ccccc3c2)=O)(N2(C3CC(C(NC=O)N4CCC(C5CC5)CC4)CCO3)CCNCC2)c[nH+]cc1,-0.66455078125,-2.564453125,21
47,c1c(C(NCc2(N3CCNCC3)ccc3ccccc3c2)=O)(N2(C3CC(C(NCN4CCC(C5CC5)CC4)=O)CCO3)CCNCC2)c[nH+]cc1,-0.035797119140625,-2.638671875,22
47,c1c(C(NCc2(N3CCNCC3)ccc3ccccc3c2)=O)(N2CCN(C3CC(C(NCN4CCC(C5CC5)CC4)=O)CCO3)CC2)c[nH+]cc1,-1.1669921875,-2.708984375,23
47,c1c(C(NCc2cc(N3CCNCC3)c3ccccc3c2)=O)(N2CCN(C3CC(C(NCN4CCC(C5CC5)CC4)=O)CCO3)CC2)c[nH+]cc1,-0.6005859375,-2.7734375,24
47,c1c(CNC=O)c[nH+]cc1,-1.9658203125,-0.693359375,2
47,c1c(N2CCN(C3CC(C(NCN4CCC(C5CC5)CC4)=O)CCO3)CC2)c[n+](C(NCc2cc(N3CCNCC3)c3ccccc3c2)=O)cc1,0.0,0.0,25
47,c1cc[nH+]cc1,-1.8876953125,-0.693359375,1
48,c1c(-c2cccc(C(NCC=Cc3cc(C4CCCN4)c[nH]3)=O)c2)c[n+](C2C(c3ncnc4c3nc[nH]4)CC(C3CCCN3)CC2)cc1,0.0,0.0,25
48,c1c(C2(C3CCNC3)(c3ncnc4c3nc[nH]4)CCCCC2)(-c2(C(NC=O)C=Cc3(C4CCNC4)cc[nH]c3)ccccc2)c[nH+]cc1,-6.37109375,-1.609375,10
48,c1c(C2(C3CCNC3)(c3ncnc4c3nc[nH]4)CCCCC2)(-c2c(C(NC=O)C=Cc3(C4CCNC4)cc[nH]c3)cccc2)c[nH+]cc1,-9.033203125,-5.0107421875,13
48,c1c(C2(C3CCNC3)CCCCC2)(-c2(C(NC=O)C=Cc3(C4CCNC4)cc[nH]c3)ccccc2)c[nH+]cc1,-3.3125,-1.38671875,9
48,c1c(C2(C3CCNC3)CCCCC2)(-c2(C(NC=O)C=Cc3cc[nH]c3)ccccc2)c[nH+]cc1,-4.3828125,-1.0986328125,8
48,c1c(C2C(c3ncnc4c3nc[nH]4)CC(C3CCCN3)CC2)(-c2cccc(C(NCC=Cc3cc(C4CCCN4)c[nH]3)=O)c2)c[nH+]cc1,-3.4977798461914062,-8.12109375,24
48,c1c(C2C(c3ncnc4c3nc[nH]4)CC(C3CCNC3)CC2)(-c2cccc(C(NCC=Cc3cc(C4CCCN4)c[nH]3)=O)c2)c[nH+]cc1,-3.232421875,-2.564453125,21
48,c1c(C2CCC(C3CCNC3)(c3ncnc4c3nc[nH]4)CC2)(-c2c(C(NC=O)C=Cc3(C4CCNC4)cc[nH]c3)cccc2)c[nH+]cc1,-5.4921875,-1.9462890625,14
48,c1c(C2CCC(C3CCNC3)(c3ncnc4c3nc[nH]4)CC2)(-c2c(C(NC=O)C=Cc3cc(C4CCCN4)c[nH]3)cccc2)c[nH+]cc1,-2.544921875,-2.197265625,16
48,c1c(C2CCC(C3CCNC3)(c3ncnc4c3nc[nH]4)CC2)(-c2c(C(NC=O)C=Cc3cc(C4CCNC4)c[nH]3)cccc2)c[nH+]cc1,-3.154296875,-2.080078125,15
48,c1c(C2CCC(C3CCNC3)(c3ncnc4c3nc[nH]4)CC2)(-c2c(C(NCC=Cc3cc(C4CCCN4)c[nH]3)=O)cccc2)c[nH+]cc1,-5.177734375,-4.701171875,18
48,c1c(C2CCC(C3CCNC3)(c3ncnc4c3nc[nH]4)CC2)(-c2cccc(C(NCC=Cc3cc(C4CCCN4)c[nH]3)=O)c2)c[nH+]cc1,-4.876953125,-4.96875,20
48,c1c(C2CCCCC2)(-c2(C(NC=O)C=C)ccccc2)c[nH+]cc1,-9.02734375,-1.7919921875,6
48,c1c(C2CCCCC2)(-c2(C(NC=O)C=Cc3cc[nH]c3)ccccc2)c[nH+]cc1,-5.48828125,-1.0986328125,7
48,c1c(C2CCCCC2)(-c2(CNC=O)ccccc2)c[nH+]cc1,-2.95703125,-0.693359375,4
48,c1c(C2CCCCC2)(-c2ccccc2)c[nH+]cc1,-5.41015625,-0.693359375,3
48,c1c(C2CCCCC2)c[nH+]cc1,-2.27734375,-0.693359375,2
48,c1cc[nH+]cc1,-1.78125,-0.693359375,1
49,C(NC(=O)[n+]1cc(N2C=C(C3CCC(N4CCC(C5CC=CCC5)CC4)OC3)CC=C2)ccc1)N1CCC(N2CCC(N3CCCC3)CC2)CC1,0.0,0.0,25
49,C(NC=O)([n+]1cc(C2(C3CCC(C4(C5CC=CCC5)CCNCC4)OC3)=CNC=CC2)ccc1)N1CCC(N2CCC(N3CCCC3)CC2)CC1,-4.72265625,-4.5,18
49,C(NC=O)([n+]1cc(C2(C3CCC(N4CCC(C5CC=CCC5)CC4)OC3)=CNC=CC2)ccc1)N1CCC(N2CCC(N3CCCC3)CC2)CC1,-7.21044921875,-12.794921875,23
49,C(NC=O)([n+]1cc(N2C=C(C3CCC(N4CCC(C5CC=CCC5)CC4)OC3)CC=C2)ccc1)N1CCC(N2CCC(N3CCCC3)CC2)CC1,-0.0225067138671875,-2.7734375,24
49,C(NC=O)(c1(C2(C3(C4(C5=CCCCC5)CCNCC4)CCOCC3)=CNC=CC2)ccc[nH+]c1)C1(C2(C3CCNC3)CCNCC2)CCNCC1,-3.615234375,-1.0986328125,9
49,C(NC=O)(c1(C2(C3(C4(C5=CCCCC5)CCNCC4)CCOCC3)=CNC=CC2)ccc[nH+]c1)C1(N2CCC(C3CCNC3)CC2)CCNCC1,-6.763671875,-2.4853515625,11
49,C(NC=O)(c1(C2(C3(C4CCNCC4)CCOCC3)=CNC=CC2)ccc[nH+]c1)C1(C2(C3CCNC3)CCNCC2)CCNCC1,-3.44921875,-0.693359375,8
49,C(NC=O)(c1(C2(C3(C4CCNCC4)CCOCC3)=CNC=CC2)ccc[nH+]c1)C1(C2CCNCC2)CCNCC1,-3.173828125,-0.693359375,7
49,C(NC=O)(c1(C2(C3(C4CCNCC4)CCOCC3)=CNC=CC2)ccc[nH+]c1)C1CCNCC1,-2.904296875,-0.693359375,6
49,C(NC=O)(c1(C2(C3CCC(C4(C5=CCCCC5)CCNCC4)OC3)=CNC=CC2)ccc[nH+]c1)C1(N2CCC(C3CCNC3)CC2)CCNCC1,-3.26953125,-1.7919921875,13
49,C(NC=O)(c1(C2(C3CCC(C4(C5=CCCCC5)CCNCC4)OC3)=CNC=CC2)ccc[nH+]c1)C1(N2CCC(N3CCCC3)CC2)CCNCC1,-3.291015625,-1.7919921875,14
49,C(NC=O)(c1(C2(C3CCC(C4(C5CC=CCC5)CCNCC4)OC3)=CNC=CC2)ccc[nH+]c1)C1(N2CCC(N3CCCC3)CC2)CCNCC1,-3.04296875,-1.9462890625,15
49,C(NC=O)(c1(C2(C3CCC(C4(C5CC=CCC5)CCNCC4)OC3)=CNC=CC2)ccc[nH+]c1)N1CCC(N2CCC(N3CCCC3)CC2)CC1,-3.302734375,-2.080078125,16
49,C(NC=O)(c1(C2(C3CCOC(C4(C5=CCCCC5)CCNCC4)C3)=CNC=CC2)ccc[nH+]c1)C1(N2CCC(C3CCNC3)CC2)CCNCC1,-3.935546875,-1.609375,12
49,C(NC=O)(c1(C2(C3CCOCC3)=CNC=CC2)ccc[nH+]c1)C1CCNCC1,-2.986328125,-0.693359375,5
49,C(NC=O)(c1(C2=CNC=CC2)ccc[nH+]c1)C1CCNCC1,-5.21875,-0.693359375,4
49,C(NC=O)(c1ccc[nH+]c1)C1CCNCC1,-3.044921875,-0.693359375,3
49,C(NC=O)c1ccc[nH+]c1,-1.8369140625,-0.693359375,2
49,CNC=O,-1.9287109375,-0.693359375,1
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)(C2(N3(c4(C5(C6CCNC6)CCOCC5)ccc[nH+]c4)CCNCC3)CCNCC2)CCCCC1,-2.10546875,-1.0986328125,9
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)(C2(N3(c4(C5CCOCC5)ccc[nH+]c4)CCNCC3)CCNCC2)CCCCC1,-2.48046875,-0.693359375,8
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)(C2(N3(c4ccc[nH+]c4)CCNCC3)CCNCC2)CCCCC1,-2.19921875,-0.693359375,7
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)(C2(N3CCNCC3)CCNCC2)CCCCC1,-3.482421875,-0.693359375,6
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)(C2CCNCC2)CCCCC1,-3.81640625,-0.693359375,5
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)(N2CCC(N3(c4(C5(C6CCNC6)CCOCC5)ccc[nH+]c4)CCNCC3)CC2)CCCCC1,-6.90625,-2.99609375,11
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)(N2CCC(N3CCN([n+]4cc(C5(C6CCNC6)CCOCC5)ccc4)CC3)CC2)CCCCC1,-2.38671875,-1.9462890625,13
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)(N2CCC(N3CCN(c4(C5(C6CCNC6)CCOCC5)ccc[nH+]c4)CC3)CC2)CCCCC1,-2.642578125,-1.7919921875,12
50,C1(C(NC=O)C2(C(=O)NO)CCCCC2)CCCCC1,-7.27734375,-0.693359375,4
50,C1(C(NC=O)C2CCC(C(=O)NO)CC2)(N2CCC(N3CCN([n+]4cc(C5(C6CCNC6)CCOCC5)ccc4)CC3)CC2)CCCCC1,-8.61328125,-4.0263671875,15
50,C1(C(NC=O)C2CCCCC2)CCCCC1,-1.7822265625,-0.693359375,3
50,C1(C(NCC2CCC(C(=O)NO)CC2)=O)(N2CCC(N3CCN([n+]4cc(C5(C6CCNC6)CCOCC5)ccc4)CC3)CC2)CCCCC1,-2.79296875,-2.197265625,16
50,C1(C(NCC2CCC(C(=O)NO)CC2)=O)(N2CCC(N3CCN([n+]4cc(C5CC(C6CCNC6)CCO5)ccc4)CC3)CC2)CCCCC1,-10.41796875,-9.75,20
50,C1(CNC=O)CCCCC1,-2.4140625,-0.693359375,2
50,C1(N2CCC(N3CCN([n+]4cc(C5CC(C6CCCN6)CCO5)ccc4)CC3)CC2)CCCC(C(NCC2CCC(C(=O)NO)CC2)=O)C1,-1.1439208984375,-5.482421875,25
50,C1(N2CCC(N3CCN([n+]4cc(C5CC(C6CCNC6)CCO5)ccc4)CC3)CC2)CCCC(C(NCC2CCC(C(=O)NO)CC2)=O)C1,-5.544921875,-5.203125,22
50,C1CCCCC1,-1.046875,-0.693359375,1
51,c1(-n2nc(C3CC(C4C(C5CCCCO5)CCNC4)CN3)cc2)cc(CC[n+]2cc(-[n+]3cc(C4CCCN4)ccc3)ccc2)[nH]c1,-3.42578125,-2.7734375,25
51,c1(-n2ncc(C3CC(C4C(C5CCCCO5)CCNC4)CN3)c2)cc(CC[n+]2cc(-[n+]3cc(C4CCCN4)ccc3)ccc2)[nH]c1,-5.146484375,-5.34765625,23
51,c1(C(C)c2(-[n+]3cc(C4CCCN4)ccc3)ccc[nH+]c2)(-c2(C3(C4(C5CCCCO5)CCNCC4)CCNC3)cn[nH]c2)cc[nH]c1,-2.259765625,-1.38671875,12
51,c1(C(C)c2(-[n+]3cc(C4CCCN4)ccc3)ccc[nH+]c2)(-n2ncc(C3(C4(C5CCCCO5)CCNCC4)CCNC3)c2)cc[nH]c1,-2.88671875,-1.609375,13
51,c1(C(C)c2(-[n+]3cc(C4CCCN4)ccc3)ccc[nH+]c2)(-n2ncc(C3(C4C(C5CCCCO5)CCNC4)CCNC3)c2)cc[nH]c1,-2.662109375,-1.7919921875,14
51,c1(C(C)c2(-c3(C4CCCN4)ccc[nH+]c3)ccc[nH+]c2)(-c2(C3(C4(C5CCCCO5)CCNCC4)CCNC3)cn[nH]c2)cc[nH]c1,-2.3359375,-1.0986328125,11
51,c1(C(C)c2(-c3(C4CCNC4)ccc[nH+]c3)ccc[nH+]c2)(-c2(C3(C4(C5CCCCO5)CCNCC4)CCNC3)cn[nH]c2)cc[nH]c1,-2.8515625,-0.693359375,10
51,c1(C(C)c2(-c3(C4CCNC4)ccc[nH+]c3)ccc[nH+]c2)(-c2(C3(C4(C5CCOCC5)CCNCC4)CCNC3)cn[nH]c2)cc[nH]c1,-2.630859375,-0.693359375,9
51,c1(C(C)c2(-c3(C4CCNC4)ccc[nH+]c3)ccc[nH+]c2)(-c2(C3(C4CCNCC4)CCNC3)cn[nH]c2)cc[nH]c1,-4.3984375,-0.693359375,8
51,c1(C(C)c2(-c3(C4CCNC4)ccc[nH+]c3)ccc[nH+]c2)(-c2(C3CCNC3)cn[nH]c2)cc[nH]c1,-2.17578125,-0.693359375,7
51,c1(C(C)c2(-c3ccc[nH+]c3)ccc[nH+]c2)(-c2(C3CCNC3)cn[nH]c2)cc[nH]c1,-2.587890625,-0.693359375,6
51,c1(C(C)c2(-c3ccc[nH+]c3)ccc[nH+]c2)(-c2cn[nH]c2)cc[nH]c1,-6.140625,-0.693359375,5
51,c1(C(C)c2(-c3ccc[nH+]c3)ccc[nH+]c2)c[nH]cc1,-2.474609375,-0.693359375,4
51,c1(C(C)c2ccc[nH+]c2)cc[nH]c1,-2.609375,-0.693359375,3
51,c1(CC)cc[nH]c1,-5.10546875,-0.693359375,2
51,c1(CC[n+]2cc(-[n+]3cc(C4CCCN4)ccc3)ccc2)(-n2ncc(C3CC(C4C(C5CCCCO5)CCNC4)CN3)c2)cc[nH]c1,-1.0185546875,-2.564453125,21
51,c1(CCc2(-[n+]3cc(C4CCCN4)ccc3)ccc[nH+]c2)(-n2ncc(C3(C4C(C5CCCCO5)CCNC4)CCNC3)c2)cc[nH]c1,-5.31640625,-4.0263671875,16
51,c1(CCc2(-[n+]3cc(C4CCCN4)ccc3)ccc[nH+]c2)(-n2ncc(C3CC(C4C(C5CCCCO5)CCNC4)CN3)c2)cc[nH]c1,-8.908203125,-9.3828125,20
51,c1cc[nH]c1,-4.41796875,-0.693359375,1
52,C1(C2(c3(N4(C5CCCCC5)CCNCC4)ccc[nH+]c3)CCCCC2)(c2(C3(C4(C5CCCN5)CCOCC4)CCCCC3)ccccc2)CCNC1,-2.890625,-1.0986328125,10
52,C1(C2(c3(N4(C5CCCCC5)CCNCC4)ccc[nH+]c3)CCCCC2)(c2(C3(C4(C5CCNC5)CCOCC4)CCCCC3)ccccc2)CCNC1,-2.0546875,-0.693359375,9
52,C1(C2(c3(N4CCN(C5CCCCC5)CC4)ccc[nH+]c3)CCCCC2)(c2(C3(C4(C5CCCN5)CCOCC4)CCCCC3)ccccc2)CCNC1,-2.56640625,-1.38671875,11
52,C1(C2(c3(N4CCN(C5CCCCC5)CC4)ccc[nH+]c3)CCCCC2)(c2ccccc2C2(C3(C4CCCN4)CCOCC3)CCCCC2)CCNC1,-14.701171875,-7.427734375,15
52,C1(C2(c3(N4CCN(C5CCCCC5)CC4)ccc[nH+]c3)CCCCC2)(c2ccccc2C2(C3C(C4CCCN4)CCOC3)CCCCC2)CCNC1,-3.087890625,-2.197265625,16
52,C1(C2(c3(N4CCNCC4)ccc[nH+]c3)CCCCC2)(c2(C3(C4(C5CCNC5)CCOCC4)CCCCC3)ccccc2)CCNC1,-2.67578125,-0.693359375,8
52,C1(C2(c3(N4CCNCC4)ccc[nH+]c3)CCCCC2)(c2(C3(C4CCOCC4)CCCCC3)ccccc2)CCNC1,-4.09375,-0.693359375,7
52,C1(C2(c3ccc[nH+]c3)CCCCC2)(c2(C3(C4CCOCC4)CCCCC3)ccccc2)CCNC1,-3.498046875,-0.693359375,6
52,C1(C2(c3ccc[nH+]c3)CCCCC2)(c2(C3CCCCC3)ccccc2)CCNC1,-2.509765625,-0.693359375,5
52,C1(C2(c3ccc[nH+]c3)CCCCC2)(c2ccccc2)CCNC1,-2.861328125,-0.693359375,4
52,C1(C2CCC([n+]3cc(N4CCN(C5CCCCC5)CC4)ccc3)CC2)(c2ccccc2C2(C3C(C4CCCN4)CCOC3)CCCCC2)CCNC1,-2.623046875,-2.3984375,18
52,C1(C2CCC(c3(N4CCN(C5CCCCC5)CC4)ccc[nH+]c3)CC2)(c2ccccc2C2(C3C(C4CCCN4)CCOC3)CCCCC2)CCNC1,-4.8515625,-2.302734375,17
52,C1(C2CCCC([n+]3cc(N4CCN(C5CCCCC5)CC4)ccc3)C2)(c2ccccc2C2(C3C(C4CCCN4)CCOC3)CCCCC2)CCNC1,-5.7421875,-4.8828125,20
52,C1(C2CCCC([n+]3cc(N4CCN(C5CCCCC5)CC4)ccc3)C2)(c2ccccc2C2CC(C3CC(C4CCCN4)COC3)CCC2)CCNC1,-4.62646484375,-5.482421875,24
52,C1(C2CCCC([n+]3cc(N4CCN(C5CCCCC5)CC4)ccc3)C2)(c2ccccc2C2CCC(C3C(C4CCCN4)CCOC3)CC2)CCNC1,-4.0,-2.564453125,21
52,C1(C2CCCC([n+]3cc(N4CCN(C5CCCCC5)CC4)ccc3)C2)(c2ccccc2C2CCC(C3CC(C4CCCN4)COC3)CC2)CCNC1,-3.021484375,-2.638671875,22
52,C1(C2CCCC([n+]3cc(N4CCN(C5CCCCC5)CC4)ccc3)C2)CC(c2ccccc2C2CC(C3CC(C4CCCN4)COC3)CCC2)NC1,-2.513671875,0.0,25
52,C1(C2CCCCC2)(c2ccccc2)CCNC1,-6.046875,-0.693359375,3
52,C1(C2CCCCC2)CCNC1,-1.06640625,-0.693359375,2
52,C1CCNC1,-1.9365234375,-0.693359375,1
53,N(C(=O)c1cc(N2CCN(C3CCCC(C4CCCCC4)C3)CC2)c[nH]1)C1CCC(C2CC(C3CC=C(C4CCCN4)CC3)CCC2)CO1,0.0,0.0,25
53,N(C=O)(C1(C2(C3(C4CCNC4)=CCCCC3)CCCCC2)CCOCC1)c1(N2(C3(C4CCCCC4)CCCCC3)CCNCC2)cc[nH]c1,-2.640625,-1.0986328125,9
53,N(C=O)(C1(C2(C3(C4CCNC4)=CCCCC3)CCCCC2)CCOCC1)c1(N2CCN(C3(C4CCCCC4)CCCCC3)CC2)cc[nH]c1,-2.896484375,-1.38671875,10
53,N(C=O)(C1(C2(C3=CCCCC3)CCCCC2)CCOCC1)c1(N2(C3(C4CCCCC4)CCCCC3)CCNCC2)cc[nH]c1,-4.32421875,-0.693359375,8
53,N(C=O)(C1(C2CC(C3(C4CCCN4)=CCCCC3)CCC2)CCOCC1)c1(N2CCN(C3(C4CCCCC4)CCCCC3)CC2)cc[nH]c1,-2.837890625,-1.609375,12
53,N(C=O)(C1(C2CC(C3(C4CCCN4)=CCCCC3)CCC2)CCOCC1)c1(N2CCN(C3CCCC(C4CCCCC4)C3)CC2)cc[nH]c1,-7.94140625,-3.73828125,14
53,N(C=O)(C1(C2CC(C3(C4CCNC4)=CCCCC3)CCC2)CCOCC1)c1(N2CCN(C3(C4CCCCC4)CCCCC3)CC2)cc[nH]c1,-4.1953125,-1.38671875,11
53,N(C=O)(C1(C2CCCCC2)CCOCC1)c1(N2(C3(C4CCCCC4)CCCCC3)CCNCC2)cc[nH]c1,-2.5703125,-0.693359375,7
53,N(C=O)(C1(C2CCCCC2)CCOCC1)c1(N2(C3CCCCC3)CCNCC2)cc[nH]c1,-1.9736328125,-0.693359375,6
53,N(C=O)(C1(C2CCCCC2)CCOCC1)c1(N2CCNCC2)cc[nH]c1,-2.3125,-0.693359375,5
53,N(C=O)(C1CC(C2CC(C3(C4CCCN4)=CCCCC3)CCC2)CCO1)c1(N2CCN(C3CCCC(C4CCCCC4)C3)CC2)cc[nH]c1,-6.619140625,-4.0263671875,16
53,N(C=O)(C1CC(C2CC(C3CC=C(C4CCCN4)CC3)CCC2)CCO1)c1(N2CCN(C3CCCC(C4CCCCC4)C3)CC2)cc[nH]c1,-12.802734375,-11.947265625,21
53,N(C=O)(C1CC(C2CC(C3CC=C(C4CCCN4)CC3)CCC2)CCO1)c1cc(N2CCN(C3CCCC(C4CCCCC4)C3)CC2)c[nH]1,-1.103515625,-2.638671875,22
53,N(C=O)(C1CCC(C2CC(C3CC=C(C4CCCN4)CC3)CCC2)CO1)c1cc(N2CCN(C3CCCC(C4CCCCC4)C3)CC2)c[nH]1,-2.0738525390625,-5.482421875,24
53,N(C=O)(C1CCOCC1)c1(N2CCNCC2)cc[nH]c1,-3.931640625,-0.693359375,4
53,N(C=O)(C1CCOCC1)c1cc[nH]c1,-4.9296875,-0.693359375,3
53,N(C=O)C1CCOCC1,-2.484375,-0.693359375,2
53,NC=O,-3.45703125,-0.693359375,1
54,C1(C2CC(C3CCCN3N3CCCC3)CN2)CC([n+]2cc(C(NC[n+]3cc(-[n+]4cc(C5CCCN5)ccc4)ccc3)=O)ccc2)CCC1,-0.982421875,-2.7734375,25
54,C1(C2CC(C3CCN(N4CCCC4)C3)CN2)CC([n+]2cc(C(NC[n+]3cc(-[n+]4cc(C5CCCN5)ccc4)ccc3)=O)ccc2)CCC1,-2.705078125,-5.34765625,23
54,C1(C2CC(C3CCN(N4CCCC4)C3)CN2)CC(c2(C(NC[n+]3cc(-[n+]4cc(C5CCCN5)ccc4)ccc3)=O)ccc[nH+]c2)CCC1,-2.259765625,-2.564453125,21
54,C1(c2(C(NC=O)c3(-c4(C5CCNC5)ccc[nH+]c4)ccc[nH+]c3)ccc[nH+]c2)(C2(C3(C4CCNC4)CCNC3)CCNC2)CCCCC1,-2.53515625,-0.693359375,9
54,C1(c2(C(NC=O)c3(-c4(C5CCNC5)ccc[nH+]c4)ccc[nH+]c3)ccc[nH+]c2)(C2(C3(N4CCCC4)CCNC3)CCNC2)CCCCC1,-6.830078125,-2.4853515625,11
54,C1(c2(C(NC=O)c3(-c4(C5CCNC5)ccc[nH+]c4)ccc[nH+]c3)ccc[nH+]c2)(C2(C3CCNC3)CCNC2)CCCCC1,-2.298828125,-0.693359375,8
54,C1(c2(C(NC=O)c3(-c4(C5CCNC5)ccc[nH+]c4)ccc[nH+]c3)ccc[nH+]c2)(C2CCNC2)CCCCC1,-2.423828125,-0.693359375,7
54,C1(c2(C(NC=O)c3(-c4(C5CCNC5)ccc[nH+]c4)ccc[nH+]c3)ccc[nH+]c2)CCCCC1,-1.8916015625,-0.693359375,6
54,C1(c2(C(NC=O)c3(-c4ccc[nH+]c4)ccc[nH+]c3)ccc[nH+]c2)CCCCC1,-2.4609375,-0.693359375,5
54,C1(c2(C(NC=O)c3ccc[nH+]c3)ccc[nH+]c2)CCCCC1,-2.521484375,-0.693359375,4
54,C1(c2(C(NC[n+]3cc(-[n+]4cc(C5CCCN5)ccc4)ccc3)=O)ccc[nH+]c2)(C2CC(C3CCN(N4CCCC4)C3)CN2)CCCCC1,-6.5087890625,-7.185546875,20
54,C1(c2(C(NC[n+]3cc(-c4(C5CCCN5)ccc[nH+]c4)ccc3)=O)ccc[nH+]c2)(C2(C3(N4CCCC4)CCNC3)CCNC2)CCCCC1,-2.197265625,-1.9462890625,15
54,C1(c2(C(NC[n+]3cc(-c4(C5CCCN5)ccc[nH+]c4)ccc3)=O)ccc[nH+]c2)(C2CC(C3(N4CCCC4)CCNC3)CN2)CCCCC1,-2.921875,-2.080078125,16
54,C1(c2(C(NC[n+]3cc(-c4(C5CCCN5)ccc[nH+]c4)ccc3)=O)ccc[nH+]c2)(C2CC(C3CCN(N4CCCC4)C3)CN2)CCCCC1,-2.763671875,-2.197265625,17
54,C1(c2(C(NC[n+]3cc(-c4(C5CCNC5)ccc[nH+]c4)ccc3)=O)ccc[nH+]c2)(C2(C3(N4CCCC4)CCNC3)CCNC2)CCCCC1,-5.806640625,-3.583984375,14
54,C1(c2(C(NCc3(-c4(C5CCNC5)ccc[nH+]c4)ccc[nH+]c3)=O)ccc[nH+]c2)(C2(C3(N4CCCC4)CCNC3)CCNC2)CCCCC1,-2.77734375,-1.609375,12
54,C1(c2(CNC=O)ccc[nH+]c2)CCCCC1,-3.03515625,-0.693359375,3
54,C1(c2ccc[nH+]c2)CCCCC1,-2.029296875,-0.693359375,2
54,C1CCCCC1,-1.0966796875,-0.693359375,1
55,C1(C2(C(NC=O)C3(c4(C(NC=O)C(N)C5CCCCC5)ccc[nH+]c4)=CCCCC3)CCNC2)(C2=CCCCC2)CCNCC1,-5.83984375,-2.4853515625,10
55,C1(C2(C(NC=O)C3(c4(C(NC=O)CN)ccc[nH+]c4)=CCCCC3)CCNC2)(C2=CCCCC2)CCNCC1,-5.046875,-0.693359375,8
55,C1(C2(C(NC=O)C3(c4(CNC=O)ccc[nH+]c4)=CCCCC3)CCNC2)(C2=CCCCC2)CCNCC1,-3.328125,-0.693359375,7
55,C1(C2(C(NC=O)C3(c4ccc[nH+]c4)=CCCCC3)CCNC2)(C2=CCCCC2)CCNCC1,-3.046875,-0.693359375,6
55,C1(C2(C(NC=O)C3=CCCCC3)CCNC2)(C2=CCCCC2)CCNCC1,-4.18359375,-0.693359375,5
55,C1(C2(C(NC=O)C3=CCCCC3)CCNC2)CCNCC1,-4.36328125,-0.693359375,4
55,C1(C2(C(NC=O)C3CC=C(c4(C(NC=O)C(N)C5CCCCC5)ccc[nH+]c4)CC3)CCNC2)(C2=CCCCC2)CCNCC1,-9.7421875,-5.193359375,13
55,C1(C2(C(NC=O)C3CC=C(c4(C(NC=O)C(N)C5CCCCC5)ccc[nH+]c4)CC3)CCNC2)CCN(C2=CCCCC2)CC1,-3.13671875,-1.9462890625,14
55,C1(C2(CNC=O)CCNC2)CCNCC1,-3.544921875,-0.693359375,3
55,C1(C2C(C(NC=O)C3CC=C([n+]4cc(C(NCNCC5CCCCC5)=O)ccc4)CC3)CCN2)CCN(C2C=CCCC2)CC1,-2.6396484375,-5.34765625,23
